Simulation_ID,Event_Type,Event_Time,Event_Step
6015,Disability,3.0,36
6016,Survival,10.0,120
6017,Lapse,3.833333333333333,46
6018,Lapse,3.4166666666666665,41
6019,Survival,10.0,120
6020,Survival,10.0,120
6021,Lapse,1.25,15
6022,Survival,10.0,120
6023,Survival,10.0,120
6024,Survival,10.0,120
6025,Survival,10.0,120
6026,Lapse,1.4166666666666665,17
6027,Survival,10.0,120
6028,Survival,10.0,120
6029,Survival,10.0,120
6030,Survival,10.0,120
6031,Death,0.41666666666666663,5
6032,Lapse,0.3333333333333333,4
6033,Survival,10.0,120
6034,Survival,10.0,120
6035,Survival,10.0,120
6036,Lapse,0.5833333333333333,7
6037,Lapse,1.3333333333333333,16
6038,Lapse,2.583333333333333,31
6039,Survival,10.0,120
6040,Death,9.666666666666666,116
6041,Lapse,8.416666666666666,101
6042,Survival,10.0,120
6043,Survival,10.0,120
6044,Survival,10.0,120
6045,Survival,10.0,120
6046,Lapse,1.0833333333333333,13
6047,Survival,10.0,120
6048,Survival,10.0,120
6049,Survival,10.0,120
6050,Death,5.916666666666666,71
6051,Lapse,2.583333333333333,31
6052,Survival,10.0,120
6053,Survival,10.0,120
6054,Death,7.166666666666666,86
6055,Lapse,8.833333333333332,106
6056,Survival,10.0,120
6057,Disability,7.166666666666666,86
6058,Lapse,0.08333333333333333,1
6059,Survival,10.0,120
6060,Survival,10.0,120
6061,Survival,10.0,120
6062,Lapse,7.25,87
6063,Survival,10.0,120
6064,Survival,10.0,120
6065,Survival,10.0,120
6066,Survival,10.0,120
6067,Lapse,0.08333333333333333,1
6068,Lapse,7.583333333333333,91
6069,Survival,10.0,120
6070,Lapse,5.75,69
6071,Death,8.833333333333332,106
6072,Lapse,3.333333333333333,40
6073,Survival,10.0,120
6074,Lapse,4.166666666666666,50
6075,Survival,10.0,120
6076,Lapse,0.8333333333333333,10
6077,Survival,10.0,120
6078,Death,4.833333333333333,58
6079,Death,5.166666666666666,62
6080,Lapse,6.666666666666666,80
6081,Survival,10.0,120
6082,Survival,10.0,120
6083,Survival,10.0,120
6084,Lapse,0.9166666666666666,11
6085,Lapse,1.6666666666666665,20
6086,Survival,10.0,120
6087,Survival,10.0,120
6088,Lapse,1.4166666666666665,17
6089,Lapse,4.333333333333333,52
6090,Survival,10.0,120
6091,Survival,10.0,120
6092,Lapse,7.916666666666666,95
6093,Disability,2.833333333333333,34
6094,Survival,10.0,120
6095,Survival,10.0,120
6096,Survival,10.0,120
6097,Survival,10.0,120
6098,Survival,10.0,120
6099,Survival,10.0,120
6100,Lapse,8.916666666666666,107
6101,Survival,10.0,120
6102,Survival,10.0,120
6103,Death,9.166666666666666,110
6104,Lapse,7.0,84
6105,Survival,10.0,120
6106,Lapse,2.0,24
6107,Death,2.0,24
6108,Lapse,9.916666666666666,119
6109,Lapse,0.16666666666666666,2
6110,Survival,10.0,120
6111,Survival,10.0,120
6112,Survival,10.0,120
6113,Survival,10.0,120
6114,Disability,2.583333333333333,31
6115,Lapse,8.083333333333332,97
6116,Lapse,7.75,93
6117,Survival,10.0,120
6118,Survival,10.0,120
6119,Survival,10.0,120
6120,Survival,10.0,120
6121,Survival,10.0,120
6122,Lapse,2.5,30
6123,Lapse,2.1666666666666665,26
6124,Survival,10.0,120
6125,Lapse,1.3333333333333333,16
6126,Lapse,3.833333333333333,46
6127,Lapse,9.5,114
6128,Survival,10.0,120
6129,Survival,10.0,120
6130,Survival,10.0,120
6131,Survival,10.0,120
6132,Lapse,4.333333333333333,52
6133,Death,5.416666666666666,65
6134,Survival,10.0,120
6135,Survival,10.0,120
6136,Lapse,4.5,54
6137,Lapse,1.5,18
6138,Survival,10.0,120
6139,Survival,10.0,120
6140,Survival,10.0,120
6141,Survival,10.0,120
6142,Survival,10.0,120
6143,Lapse,1.5833333333333333,19
6144,Death,8.083333333333332,97
6145,Disability,3.25,39
6146,Disability,8.916666666666666,107
6147,Lapse,9.583333333333332,115
6148,Survival,10.0,120
6149,Survival,10.0,120
6150,Lapse,1.5833333333333333,19
6151,Disability,0.75,9
6152,Lapse,3.5,42
6153,Lapse,1.75,21
6154,Survival,10.0,120
6155,Survival,10.0,120
6156,Lapse,8.25,99
6157,Lapse,9.666666666666666,116
6158,Death,9.833333333333332,118
6159,Survival,10.0,120
6160,Lapse,0.9166666666666666,11
6161,Survival,10.0,120
6162,Disability,4.833333333333333,58
6163,Survival,10.0,120
6164,Lapse,0.5,6
6165,Lapse,6.25,75
6166,Lapse,8.25,99
6167,Lapse,5.416666666666666,65
6168,Lapse,1.3333333333333333,16
6169,Survival,10.0,120
6170,Lapse,2.25,27
6171,Survival,10.0,120
6172,Death,3.833333333333333,46
6173,Survival,10.0,120
6174,Lapse,0.5,6
6175,Death,9.416666666666666,113
6176,Disability,7.25,87
6177,Survival,10.0,120
6178,Survival,10.0,120
6179,Survival,10.0,120
6180,Lapse,1.5,18
6181,Disability,5.333333333333333,64
6182,Survival,10.0,120
6183,Lapse,8.0,96
6184,Survival,10.0,120
6185,Lapse,9.583333333333332,115
6186,Survival,10.0,120
6187,Survival,10.0,120
6188,Survival,10.0,120
6189,Survival,10.0,120
6190,Lapse,6.5,78
6191,Death,5.166666666666666,62
6192,Survival,10.0,120
6193,Lapse,3.1666666666666665,38
6194,Lapse,5.666666666666666,68
6195,Survival,10.0,120
6196,Lapse,7.166666666666666,86
6197,Death,3.25,39
6198,Survival,10.0,120
6199,Lapse,2.1666666666666665,26
6200,Survival,10.0,120
6201,Lapse,5.666666666666666,68
6202,Survival,10.0,120
6203,Survival,10.0,120
6204,Lapse,1.0,12
6205,Survival,10.0,120
6206,Survival,10.0,120
6207,Survival,10.0,120
6208,Lapse,7.0,84
6209,Lapse,0.6666666666666666,8
6210,Survival,10.0,120
6211,Lapse,5.083333333333333,61
6212,Survival,10.0,120
6213,Lapse,8.416666666666666,101
6214,Survival,10.0,120
6215,Survival,10.0,120
6216,Lapse,3.0,36
6217,Lapse,0.6666666666666666,8
6218,Survival,10.0,120
6219,Survival,10.0,120
6220,Lapse,0.3333333333333333,4
6221,Death,8.25,99
6222,Survival,10.0,120
6223,Disability,5.0,60
6224,Disability,2.75,33
6225,Survival,10.0,120
6226,Survival,10.0,120
6227,Survival,10.0,120
6228,Survival,10.0,120
6229,Lapse,3.9166666666666665,47
6230,Survival,10.0,120
6231,Survival,10.0,120
6232,Lapse,9.583333333333332,115
6233,Survival,10.0,120
6234,Lapse,9.166666666666666,110
6235,Lapse,1.75,21
6236,Survival,10.0,120
6237,Disability,6.166666666666666,74
6238,Survival,10.0,120
6239,Survival,10.0,120
6240,Lapse,2.083333333333333,25
6241,Survival,10.0,120
6242,Survival,10.0,120
6243,Lapse,0.25,3
6244,Survival,10.0,120
6245,Lapse,5.666666666666666,68
6246,Survival,10.0,120
6247,Death,1.3333333333333333,16
6248,Survival,10.0,120
6249,Survival,10.0,120
6250,Disability,2.583333333333333,31
6251,Survival,10.0,120
6252,Disability,2.083333333333333,25
6253,Death,5.0,60
6254,Survival,10.0,120
6255,Survival,10.0,120
6256,Survival,10.0,120
6257,Survival,10.0,120
6258,Survival,10.0,120
6259,Survival,10.0,120
6260,Survival,10.0,120
6261,Survival,10.0,120
6262,Survival,10.0,120
6263,Survival,10.0,120
6264,Lapse,7.083333333333333,85
6265,Lapse,0.8333333333333333,10
6266,Survival,10.0,120
6267,Survival,10.0,120
6268,Lapse,5.083333333333333,61
6269,Lapse,5.75,69
6270,Lapse,4.666666666666666,56
6271,Disability,1.9166666666666665,23
6272,Survival,10.0,120
6273,Survival,10.0,120
6274,Survival,10.0,120
6275,Survival,10.0,120
6276,Lapse,9.166666666666666,110
6277,Survival,10.0,120
6278,Lapse,4.0,48
6279,Lapse,3.5,42
6280,Survival,10.0,120
6281,Survival,10.0,120
6282,Disability,2.9166666666666665,35
6283,Survival,10.0,120
6284,Survival,10.0,120
6285,Disability,1.1666666666666665,14
6286,Lapse,6.166666666666666,74
6287,Lapse,8.166666666666666,98
6288,Death,6.333333333333333,76
6289,Survival,10.0,120
6290,Survival,10.0,120
6291,Lapse,0.3333333333333333,4
6292,Lapse,7.916666666666666,95
6293,Survival,10.0,120
6294,Survival,10.0,120
6295,Lapse,2.25,27
6296,Lapse,6.25,75
6297,Lapse,9.083333333333332,109
6298,Lapse,5.0,60
6299,Survival,10.0,120
6300,Lapse,3.75,45
6301,Lapse,1.6666666666666665,20
6302,Disability,3.0,36
6303,Survival,10.0,120
6304,Survival,10.0,120
6305,Lapse,1.3333333333333333,16
6306,Survival,10.0,120
6307,Survival,10.0,120
6308,Lapse,8.25,99
6309,Disability,1.3333333333333333,16
6310,Lapse,3.25,39
6311,Survival,10.0,120
6312,Survival,10.0,120
6313,Survival,10.0,120
6314,Survival,10.0,120
6315,Lapse,0.5,6
6316,Lapse,8.25,99
6317,Survival,10.0,120
6318,Survival,10.0,120
6319,Lapse,7.416666666666666,89
6320,Death,7.666666666666666,92
6321,Survival,10.0,120
6322,Survival,10.0,120
6323,Lapse,0.6666666666666666,8
6324,Death,5.833333333333333,70
6325,Survival,10.0,120
6326,Survival,10.0,120
6327,Disability,0.8333333333333333,10
6328,Lapse,6.833333333333333,82
6329,Survival,10.0,120
6330,Survival,10.0,120
6331,Lapse,6.583333333333333,79
6332,Survival,10.0,120
6333,Disability,0.9166666666666666,11
6334,Survival,10.0,120
6335,Survival,10.0,120
6336,Survival,10.0,120
6337,Survival,10.0,120
6338,Survival,10.0,120
6339,Survival,10.0,120
6340,Lapse,9.583333333333332,115
6341,Survival,10.0,120
6342,Lapse,0.41666666666666663,5
6343,Lapse,8.0,96
6344,Survival,10.0,120
6345,Lapse,4.583333333333333,55
6346,Survival,10.0,120
6347,Survival,10.0,120
6348,Survival,10.0,120
6349,Lapse,4.916666666666666,59
6350,Lapse,1.1666666666666665,14
6351,Survival,10.0,120
6352,Lapse,4.083333333333333,49
6353,Lapse,6.833333333333333,82
6354,Survival,10.0,120
6355,Survival,10.0,120
6356,Lapse,6.666666666666666,80
6357,Survival,10.0,120
6358,Lapse,0.8333333333333333,10
6359,Lapse,5.166666666666666,62
6360,Lapse,0.6666666666666666,8
6361,Survival,10.0,120
6362,Survival,10.0,120
6363,Lapse,6.0,72
6364,Survival,10.0,120
6365,Lapse,0.16666666666666666,2
6366,Survival,10.0,120
6367,Lapse,1.25,15
6368,Lapse,0.41666666666666663,5
6369,Survival,10.0,120
6370,Lapse,9.833333333333332,118
6371,Lapse,8.0,96
6372,Lapse,2.333333333333333,28
6373,Lapse,7.666666666666666,92
6374,Lapse,5.416666666666666,65
6375,Lapse,1.0,12
6376,Lapse,2.833333333333333,34
6377,Survival,10.0,120
6378,Survival,10.0,120
6379,Survival,10.0,120
6380,Lapse,2.083333333333333,25
6381,Survival,10.0,120
6382,Lapse,4.916666666666666,59
6383,Lapse,4.75,57
6384,Survival,10.0,120
6385,Lapse,3.1666666666666665,38
6386,Lapse,1.1666666666666665,14
6387,Lapse,3.1666666666666665,38
6388,Survival,10.0,120
6389,Death,2.5,30
6390,Lapse,2.833333333333333,34
6391,Survival,10.0,120
6392,Death,1.8333333333333333,22
6393,Death,6.5,78
6394,Lapse,4.083333333333333,49
6395,Survival,10.0,120
6396,Lapse,8.5,102
6397,Disability,2.75,33
6398,Lapse,5.083333333333333,61
6399,Lapse,3.6666666666666665,44
6400,Survival,10.0,120
6401,Survival,10.0,120
6402,Survival,10.0,120
6403,Death,2.75,33
6404,Death,6.083333333333333,73
6405,Lapse,7.0,84
6406,Survival,10.0,120
6407,Lapse,8.416666666666666,101
6408,Survival,10.0,120
6409,Lapse,6.416666666666666,77
6410,Survival,10.0,120
6411,Survival,10.0,120
6412,Survival,10.0,120
6413,Survival,10.0,120
6414,Lapse,4.416666666666666,53
6415,Death,2.833333333333333,34
6416,Survival,10.0,120
6417,Lapse,1.75,21
6418,Lapse,7.333333333333333,88
6419,Death,4.25,51
6420,Survival,10.0,120
6421,Survival,10.0,120
6422,Lapse,1.25,15
6423,Survival,10.0,120
6424,Death,9.916666666666666,119
6425,Survival,10.0,120
6426,Survival,10.0,120
6427,Survival,10.0,120
6428,Survival,10.0,120
6429,Lapse,8.583333333333332,103
6430,Death,0.5,6
6431,Lapse,1.0833333333333333,13
6432,Death,0.25,3
6433,Disability,5.75,69
6434,Survival,10.0,120
6435,Survival,10.0,120
6436,Survival,10.0,120
6437,Death,1.5833333333333333,19
6438,Lapse,5.083333333333333,61
6439,Survival,10.0,120
6440,Survival,10.0,120
6441,Survival,10.0,120
6442,Lapse,4.0,48
6443,Lapse,8.833333333333332,106
6444,Survival,10.0,120
6445,Lapse,9.0,108
6446,Survival,10.0,120
6447,Lapse,3.083333333333333,37
6448,Death,1.8333333333333333,22
6449,Death,0.8333333333333333,10
6450,Lapse,4.166666666666666,50
6451,Survival,10.0,120
6452,Lapse,9.166666666666666,110
6453,Lapse,5.083333333333333,61
6454,Survival,10.0,120
6455,Survival,10.0,120
6456,Lapse,1.0833333333333333,13
6457,Lapse,2.9166666666666665,35
6458,Survival,10.0,120
6459,Survival,10.0,120
6460,Survival,10.0,120
6461,Lapse,4.416666666666666,53
6462,Survival,10.0,120
6463,Survival,10.0,120
6464,Lapse,5.916666666666666,71
6465,Lapse,2.75,33
6466,Lapse,0.8333333333333333,10
6467,Survival,10.0,120
6468,Disability,5.0,60
6469,Survival,10.0,120
6470,Lapse,9.083333333333332,109
6471,Lapse,2.333333333333333,28
6472,Lapse,4.083333333333333,49
6473,Survival,10.0,120
6474,Survival,10.0,120
6475,Survival,10.0,120
6476,Survival,10.0,120
6477,Lapse,5.5,66
6478,Survival,10.0,120
6479,Survival,10.0,120
6480,Survival,10.0,120
6481,Lapse,4.916666666666666,59
6482,Survival,10.0,120
6483,Lapse,0.8333333333333333,10
6484,Survival,10.0,120
6485,Survival,10.0,120
6486,Survival,10.0,120
6487,Survival,10.0,120
6488,Lapse,10.0,120
6489,Survival,10.0,120
6490,Lapse,2.0,24
6491,Survival,10.0,120
6492,Lapse,3.583333333333333,43
6493,Survival,10.0,120
6494,Survival,10.0,120
6495,Survival,10.0,120
6496,Lapse,6.583333333333333,79
6497,Survival,10.0,120
6498,Lapse,3.75,45
6499,Lapse,4.916666666666666,59
6500,Lapse,4.083333333333333,49
6501,Lapse,10.0,120
6502,Survival,10.0,120
6503,Survival,10.0,120
6504,Survival,10.0,120
6505,Survival,10.0,120
6506,Survival,10.0,120
6507,Death,4.916666666666666,59
6508,Survival,10.0,120
6509,Survival,10.0,120
6510,Lapse,6.166666666666666,74
6511,Lapse,5.25,63
6512,Survival,10.0,120
6513,Survival,10.0,120
6514,Survival,10.0,120
6515,Death,2.0,24
6516,Lapse,4.166666666666666,50
6517,Death,3.9166666666666665,47
6518,Disability,8.25,99
6519,Disability,8.416666666666666,101
6520,Survival,10.0,120
6521,Survival,10.0,120
6522,Lapse,0.08333333333333333,1
6523,Death,7.333333333333333,88
6524,Survival,10.0,120
6525,Survival,10.0,120
6526,Lapse,0.41666666666666663,5
6527,Survival,10.0,120
6528,Survival,10.0,120
6529,Survival,10.0,120
6530,Death,6.333333333333333,76
6531,Survival,10.0,120
6532,Lapse,9.833333333333332,118
6533,Survival,10.0,120
6534,Survival,10.0,120
6535,Survival,10.0,120
6536,Lapse,5.083333333333333,61
6537,Lapse,8.0,96
6538,Death,7.583333333333333,91
6539,Survival,10.0,120
6540,Lapse,6.0,72
6541,Death,7.0,84
6542,Disability,4.916666666666666,59
6543,Death,7.916666666666666,95
6544,Survival,10.0,120
6545,Lapse,1.75,21
6546,Lapse,4.5,54
6547,Survival,10.0,120
6548,Death,5.666666666666666,68
6549,Survival,10.0,120
6550,Survival,10.0,120
6551,Lapse,2.833333333333333,34
6552,Lapse,5.416666666666666,65
6553,Survival,10.0,120
6554,Lapse,1.0,12
6555,Survival,10.0,120
6556,Lapse,7.666666666666666,92
6557,Survival,10.0,120
6558,Survival,10.0,120
6559,Survival,10.0,120
6560,Survival,10.0,120
6561,Survival,10.0,120
6562,Survival,10.0,120
6563,Survival,10.0,120
6564,Disability,5.833333333333333,70
6565,Death,8.333333333333332,100
6566,Survival,10.0,120
6567,Survival,10.0,120
6568,Survival,10.0,120
6569,Lapse,1.5833333333333333,19
6570,Survival,10.0,120
6571,Survival,10.0,120
6572,Death,7.0,84
6573,Survival,10.0,120
6574,Survival,10.0,120
6575,Lapse,3.1666666666666665,38
6576,Lapse,3.4166666666666665,41
6577,Lapse,0.8333333333333333,10
6578,Survival,10.0,120
6579,Death,2.583333333333333,31
6580,Lapse,7.5,90
6581,Lapse,8.166666666666666,98
6582,Lapse,2.1666666666666665,26
6583,Survival,10.0,120
6584,Survival,10.0,120
6585,Lapse,7.416666666666666,89
6586,Lapse,2.0,24
6587,Death,5.0,60
6588,Lapse,2.4166666666666665,29
6589,Survival,10.0,120
6590,Survival,10.0,120
6591,Survival,10.0,120
6592,Survival,10.0,120
6593,Survival,10.0,120
6594,Survival,10.0,120
6595,Survival,10.0,120
6596,Lapse,2.25,27
6597,Death,4.0,48
6598,Lapse,8.166666666666666,98
6599,Survival,10.0,120
6600,Disability,2.0,24
6601,Survival,10.0,120
6602,Lapse,9.75,117
6603,Disability,8.083333333333332,97
6604,Survival,10.0,120
6605,Survival,10.0,120
6606,Survival,10.0,120
6607,Survival,10.0,120
6608,Survival,10.0,120
6609,Survival,10.0,120
6610,Survival,10.0,120
6611,Lapse,4.166666666666666,50
6612,Survival,10.0,120
6613,Lapse,4.583333333333333,55
6614,Survival,10.0,120
6615,Survival,10.0,120
6616,Death,5.083333333333333,61
6617,Death,8.5,102
6618,Survival,10.0,120
6619,Lapse,4.166666666666666,50
6620,Survival,10.0,120
6621,Survival,10.0,120
6622,Disability,4.833333333333333,58
6623,Survival,10.0,120
6624,Survival,10.0,120
6625,Survival,10.0,120
6626,Lapse,5.75,69
6627,Survival,10.0,120
6628,Survival,10.0,120
6629,Lapse,2.333333333333333,28
6630,Lapse,7.75,93
6631,Survival,10.0,120
6632,Survival,10.0,120
6633,Survival,10.0,120
6634,Lapse,3.833333333333333,46
6635,Lapse,1.8333333333333333,22
6636,Lapse,0.5,6
6637,Lapse,6.5,78
6638,Survival,10.0,120
6639,Survival,10.0,120
6640,Death,3.6666666666666665,44
6641,Disability,5.25,63
6642,Lapse,1.8333333333333333,22
6643,Survival,10.0,120
6644,Lapse,2.083333333333333,25
6645,Death,9.25,111
6646,Survival,10.0,120
6647,Lapse,9.166666666666666,110
6648,Lapse,8.0,96
6649,Lapse,0.5,6
6650,Survival,10.0,120
6651,Lapse,6.416666666666666,77
6652,Survival,10.0,120
6653,Survival,10.0,120
6654,Lapse,1.3333333333333333,16
6655,Survival,10.0,120
6656,Death,6.583333333333333,79
6657,Survival,10.0,120
6658,Survival,10.0,120
6659,Survival,10.0,120
6660,Survival,10.0,120
6661,Disability,8.583333333333332,103
6662,Lapse,7.0,84
6663,Death,2.333333333333333,28
6664,Death,10.0,120
6665,Lapse,5.5,66
6666,Death,6.0,72
6667,Survival,10.0,120
6668,Survival,10.0,120
6669,Lapse,4.0,48
6670,Survival,10.0,120
6671,Death,0.41666666666666663,5
6672,Survival,10.0,120
6673,Death,8.0,96
6674,Survival,10.0,120
6675,Survival,10.0,120
6676,Lapse,0.08333333333333333,1
6677,Survival,10.0,120
6678,Disability,4.5,54
6679,Survival,10.0,120
6680,Death,8.333333333333332,100
6681,Survival,10.0,120
6682,Lapse,2.4166666666666665,29
6683,Survival,10.0,120
6684,Disability,2.25,27
6685,Lapse,7.583333333333333,91
6686,Survival,10.0,120
6687,Survival,10.0,120
6688,Survival,10.0,120
6689,Survival,10.0,120
6690,Survival,10.0,120
6691,Survival,10.0,120
6692,Survival,10.0,120
6693,Death,0.08333333333333333,1
6694,Survival,10.0,120
6695,Survival,10.0,120
6696,Survival,10.0,120
6697,Death,6.833333333333333,82
6698,Survival,10.0,120
6699,Survival,10.0,120
6700,Survival,10.0,120
6701,Lapse,3.583333333333333,43
6702,Survival,10.0,120
6703,Lapse,6.916666666666666,83
6704,Survival,10.0,120
6705,Lapse,6.083333333333333,73
6706,Death,9.333333333333332,112
6707,Lapse,6.0,72
6708,Lapse,1.5,18
6709,Lapse,6.333333333333333,76
6710,Lapse,2.0,24
6711,Lapse,5.416666666666666,65
6712,Survival,10.0,120
6713,Survival,10.0,120
6714,Survival,10.0,120
6715,Survival,10.0,120
6716,Lapse,3.0,36
6717,Lapse,4.666666666666666,56
6718,Survival,10.0,120
6719,Survival,10.0,120
6720,Lapse,3.25,39
6721,Lapse,2.25,27
6722,Lapse,4.75,57
6723,Survival,10.0,120
6724,Lapse,6.333333333333333,76
6725,Lapse,8.333333333333332,100
6726,Survival,10.0,120
6727,Survival,10.0,120
6728,Survival,10.0,120
6729,Lapse,5.666666666666666,68
6730,Lapse,1.0,12
6731,Survival,10.0,120
6732,Survival,10.0,120
6733,Survival,10.0,120
6734,Survival,10.0,120
6735,Lapse,3.25,39
6736,Lapse,3.75,45
6737,Survival,10.0,120
6738,Survival,10.0,120
6739,Death,5.75,69
6740,Survival,10.0,120
6741,Survival,10.0,120
6742,Survival,10.0,120
6743,Survival,10.0,120
6744,Survival,10.0,120
6745,Survival,10.0,120
6746,Death,6.083333333333333,73
6747,Survival,10.0,120
6748,Survival,10.0,120
6749,Disability,3.833333333333333,46
6750,Survival,10.0,120
6751,Death,3.4166666666666665,41
6752,Survival,10.0,120
6753,Lapse,0.5,6
6754,Lapse,8.416666666666666,101
6755,Survival,10.0,120
6756,Survival,10.0,120
6757,Death,4.25,51
6758,Lapse,2.6666666666666665,32
6759,Lapse,9.083333333333332,109
6760,Disability,8.833333333333332,106
6761,Survival,10.0,120
6762,Death,9.833333333333332,118
6763,Survival,10.0,120
6764,Survival,10.0,120
6765,Survival,10.0,120
6766,Lapse,0.8333333333333333,10
6767,Survival,10.0,120
6768,Disability,7.583333333333333,91
6769,Lapse,5.416666666666666,65
6770,Lapse,4.166666666666666,50
6771,Survival,10.0,120
6772,Survival,10.0,120
6773,Survival,10.0,120
6774,Survival,10.0,120
6775,Survival,10.0,120
6776,Lapse,4.416666666666666,53
6777,Lapse,6.583333333333333,79
6778,Lapse,5.166666666666666,62
6779,Survival,10.0,120
6780,Survival,10.0,120
6781,Lapse,6.833333333333333,82
6782,Survival,10.0,120
6783,Survival,10.0,120
6784,Survival,10.0,120
6785,Death,2.25,27
6786,Death,8.25,99
6787,Survival,10.0,120
6788,Survival,10.0,120
6789,Survival,10.0,120
6790,Lapse,7.416666666666666,89
6791,Survival,10.0,120
6792,Lapse,8.5,102
6793,Death,1.3333333333333333,16
6794,Lapse,3.1666666666666665,38
6795,Survival,10.0,120
6796,Lapse,1.9166666666666665,23
6797,Survival,10.0,120
6798,Survival,10.0,120
6799,Lapse,4.416666666666666,53
6800,Disability,5.916666666666666,71
6801,Lapse,3.083333333333333,37
6802,Lapse,4.75,57
6803,Lapse,2.1666666666666665,26
6804,Survival,10.0,120
6805,Survival,10.0,120
6806,Survival,10.0,120
6807,Lapse,1.0,12
6808,Death,2.6666666666666665,32
6809,Death,0.5833333333333333,7
6810,Lapse,6.75,81
6811,Survival,10.0,120
6812,Survival,10.0,120
6813,Survival,10.0,120
6814,Survival,10.0,120
6815,Survival,10.0,120
6816,Survival,10.0,120
6817,Lapse,1.8333333333333333,22
6818,Lapse,3.1666666666666665,38
6819,Survival,10.0,120
